primaryTitle,startYear,runtimeMinutes
Balzac and the Little Chinese Seamstress,2002.0,110.0
The Son,2002.0,99.0
Swept Away,2002.0,89.0
"He Loves Me, He Loves Me Not",2002.0,92.0
Intimate Stories,2002.0,92.0
Solino,2002.0,124.0
No Good Deed,2002.0,97.0
The Rules of Attraction,2002.0,110.0
Eight Hundred Bullets,2002.0,124.0
Jet Lag,2002.0,91.0
The Transporter,2002.0,92.0
Friday After Next,2002.0,85.0
The Gathering,2002.0,96.0
Kaante,2002.0,154.0
Austin Powers in Goldmember,2002.0,94.0
Feardotcom,2002.0,101.0
Harry Potter and the Chamber of Secrets,2002.0,161.0
The Master of Disguise,2002.0,80.0
xXx,2002.0,124.0
Real Women Have Curves,2002.0,90.0
Company,2002.0,142.0
Brown Sugar,2002.0,109.0
Half Past Dead,2002.0,98.0
I Spy,2002.0,97.0
Far from Heaven,2002.0,107.0
The Ring,2002.0,115.0
8 Mile,2002.0,110.0
Whale Rider,2002.0,101.0
Derailed,2002.0,89.0
Laurel Canyon,2002.0,103.0
Undertaking Betty,2002.0,94.0
Auto Focus,2002.0,105.0
In America,2002.0,105.0
Evelyn,2002.0,94.0
Roger Dodger,2002.0,106.0
Chicago,2002.0,113.0
Hero,2002.0,120.0
Lilya 4-Ever,2002.0,109.0
Morvern Callar,2002.0,97.0
Blue Crush,2002.0,104.0
So Close,2002.0,111.0
Dirty Pretty Things,2002.0,97.0
Man on the Train,2002.0,90.0
The Other Side of the Bed,2002.0,114.0
Frozen Stiff,2002.0,90.0
Once Upon a Time in the Midlands,2002.0,104.0
Ten,2002.0,89.0
The Hot Chick,2002.0,104.0
Gerry,2002.0,103.0
A Kind of America,2002.0,115.0
The Kid Stays in the Picture,2002.0,93.0
Biggie & Tupac,2002.0,108.0
May,2002.0,93.0
Barbershop,2002.0,102.0
Cabin Fever,2002.0,93.0
Drumline,2002.0,118.0
The Santa Clause 2,2002.0,104.0
The Crocodile Hunter: Collision Course,2002.0,90.0
Sonny,2002.0,110.0
Aankhen,2002.0,165.0
Solaris,2002.0,99.0
25th Hour,2002.0,135.0
Ballistic: Ecks vs. Sever,2002.0,91.0
Dark Water,2002.0,101.0
The Cuckoo,2002.0,99.0
Like Mike,2002.0,99.0
Lost in La Mancha,2002.0,93.0
War,2002.0,120.0
Blood Work,2002.0,110.0
Nicholas Nickleby,2002.0,132.0
Sympathy for Mr. Vengeance,2002.0,129.0
Bowling for Columbine,2002.0,120.0
The Man Without a Past,2002.0,97.0
Try Seventeen,2002.0,93.0
The Way Home,2002.0,80.0
Kannathil Muthamittal,2002.0,136.0
The Crime of Padre Amaro,2002.0,118.0
Sweet Sixteen,2002.0,106.0
Two Weeks Notice,2002.0,101.0
Philanthropy,2002.0,110.0
Godzilla Against MechaGodzilla,2002.0,88.0
Hey Arnold! The Movie,2002.0,76.0
Open Hearts,2002.0,113.0
Raising Victor Vargas,2002.0,88.0
Tiptoes,2002.0,91.0
City of God,2002.0,130.0
Russian Ark,2002.0,99.0
To Be and to Have,2002.0,104.0
The Magdalene Sisters,2002.0,114.0
Awara Paagal Deewana,2002.0,158.0
The Legend of Bhagat Singh,2002.0,155.0
Mondays in the Sun,2002.0,113.0
Oasis,2002.0,133.0
Twin Sisters,2002.0,137.0
Jackass: The Movie,2002.0,85.0
Phone,2002.0,104.0
The Eye,2002.0,99.0
Zona Zamfirova,2002.0,104.0
September 11,2002.0,134.0
Comedian,2002.0,82.0
Mr. and Mrs. Iyer,2002.0,120.0
Wilbur Wants to Kill Himself,2002.0,111.0
Dolls,2002.0,114.0
Day of the Wacko,2002.0,93.0
Saathiya,2002.0,138.0
A Snake of June,2002.0,77.0
Shakthi: The Power,2002.0,170.0
Spellbound,2002.0,97.0
Yossi & Jagger,2002.0,65.0
In My Skin,2002.0,93.0
Infernal Affairs,2002.0,101.0
Returner,2002.0,116.0
Bus 174,2002.0,150.0
Naked Weapon,2002.0,92.0
Sex Is Zero,2002.0,96.0
"The Legend of Al, John and Jack",2002.0,105.0
Distant,2002.0,110.0
The Cat Returns,2002.0,75.0
Pokémon Heroes,2002.0,80.0
The Twilight Samurai,2002.0,129.0
When the Last Sword Is Drawn,2002.0,143.0
Ju-on: The Grudge,2002.0,92.0
Ben & Arthur,2002.0,85.0
Zero Day,2002.0,92.0
Intolerable Cruelty,2003.0,100.0
Cold Mountain,2003.0,154.0
Sinbad: Legend of the Seven Seas,2003.0,88.0
The Lord of the Rings: The Return of the King,2003.0,201.0
Bad Boys II,2003.0,147.0
Terminator 3: Rise of the Machines,2003.0,109.0
The Fighting Temptations,2003.0,123.0
In the Cut,2003.0,119.0
Beyond Re-Animator,2003.0,96.0
The Matrix Reloaded,2003.0,138.0
The Matrix Revolutions,2003.0,129.0
The Sleeping Dictionary,2003.0,109.0
Bulletproof Monk,2003.0,104.0
PTU,2003.0,88.0
How to Lose a Guy in 10 Days,2003.0,116.0
House of 1000 Corpses,2003.0,89.0
Koi... Mil Gaya,2003.0,171.0
S.W.A.T.,2003.0,117.0
Kangaroo Jack,2003.0,89.0
The Reckoning,2003.0,112.0
Shortcut to Happiness,2003.0,106.0
Uptown Girls,2003.0,92.0
View from the Top,2003.0,87.0
Basic,2003.0,98.0
Main Prem Ki Diwani Hoon,2003.0,197.0
A Man Apart,2003.0,109.0
Duplex,2003.0,89.0
Finding Nemo,2003.0,100.0
Kill Bill: Vol. 1,2003.0,111.0
Marci X,2003.0,84.0
The Hunted,2003.0,94.0
My Boss's Daughter,2003.0,86.0
National Security,2003.0,88.0
It's All About Love,2003.0,106.0
Johnny English,2003.0,89.0
Dogville,2003.0,178.0
Ned Kelly,2003.0,110.0
Gods and Generals,2003.0,219.0
Darkness Falls,2003.0,86.0
The Jungle Book 2,2003.0,72.0
Pauly Shore Is Dead,2003.0,82.0
Dreamcatcher,2003.0,136.0
Once Upon a Time in Mexico,2003.0,102.0
Owning Mahowny,2003.0,104.0
The Triplets of Belleville,2003.0,80.0
Hulk,2003.0,138.0
What a Girl Wants,2003.0,105.0
Scorched,2003.0,95.0
Daredevil,2003.0,103.0
The Medallion,2003.0,88.0
Godforsaken,2003.0,83.0
Young Adam,2003.0,98.0
Carolina,2003.0,96.0
Fear X,2003.0,91.0
The Life of David Gale,2003.0,130.0
X2,2003.0,134.0
The Recruit,2003.0,115.0
Carandiru,2003.0,145.0
Beyond Borders,2003.0,127.0
A Guy Thing,2003.0,101.0
Wrong Turn,2003.0,84.0
Taxi 3,2003.0,84.0
Ghosts of the Abyss,2003.0,61.0
Kaena: The Prophecy,2003.0,85.0
Nothing,2003.0,90.0
The Core,2003.0,135.0
All the Real Girls,2003.0,108.0
Saraband,2003.0,107.0
Gigli,2003.0,121.0
I Capture the Castle,2003.0,113.0
Shanghai Knights,2003.0,114.0
Timeline,2003.0,116.0
Deliver Us from Eva,2003.0,105.0
Good Bye Lenin!,2003.0,121.0
Jeepers Creepers 2,2003.0,106.0
The United States of Leland,2003.0,108.0
Barely Legal,2003.0,90.0
Old School,2003.0,88.0
Japanese Story,2003.0,106.0
Levity,2003.0,100.0
Mona Lisa Smile,2003.0,117.0
The Order,2003.0,102.0
American Splendor,2003.0,101.0
Anger Management,2003.0,106.0
Charlie's Angels: Full Throttle,2003.0,106.0
Fanfan,2003.0,97.0
Bringing Down the House,2003.0,105.0
Just Married,2003.0,95.0
Scary Movie 3,2003.0,84.0
Cradle 2 the Grave,2003.0,101.0
The Divorce,2003.0,117.0
The Lizzie McGuire Movie,2003.0,94.0
Michel Vaillant,2003.0,103.0
Bad Santa,2003.0,92.0
Dead End,2003.0,85.0
The Human Stain,2003.0,106.0
The Shape of Things,2003.0,96.0
Down with Love,2003.0,101.0
Final Destination 2,2003.0,90.0
Identity,2003.0,90.0
Luther,2003.0,123.0
The Dreamers,2003.0,115.0
Ruby & Quentin,2003.0,85.0
A Mighty Wind,2003.0,91.0
Willard,2003.0,100.0
Bon Voyage,2003.0,114.0
Confidence,2003.0,97.0
Crime Spree,2003.0,105.0
It Runs in the Family,2003.0,109.0
Master and Commander: The Far Side of the World,2003.0,138.0
Holes,2003.0,117.0
The League of Extraordinary Gentlemen,2003.0,110.0
Pieces of April,2003.0,80.0
Anatomy 2,2003.0,101.0
The Cat in the Hat,2003.0,82.0
Veronica Guerin,2003.0,98.0
The Foreigner,2003.0,95.0
Out of Time,2003.0,105.0
Runaway Jury,2003.0,127.0
The Third Wave,2003.0,115.0
Anything Else,2003.0,108.0
Agent Cody Banks,2003.0,102.0
Love Actually,2003.0,135.0
Tears of the Sun,2003.0,121.0
My Life Without Me,2003.0,106.0
Hope Springs,2003.0,92.0
The Singing Detective,2003.0,109.0
The In-Laws,2003.0,98.0
Twentynine Palms,2003.0,119.0
Bruce Almighty,2003.0,101.0
21 Grams,2003.0,124.0
Anne B. Real,2003.0,91.0
House of Sand and Fog,2003.0,126.0
Open Range,2003.0,139.0
Peter Pan,2003.0,113.0
Radio,2003.0,109.0
Daddy Day Care,2003.0,92.0
The Hebrew Hammer,2003.0,85.0
House of the Dead,2003.0,90.0
The Italian Job,2003.0,111.0
The Fog of War,2003.0,107.0
Looney Tunes: Back in Action,2003.0,93.0
Alex & Emma,2003.0,96.0
The Cooler,2003.0,101.0
Fear and Trembling,2003.0,107.0
Big Fish,2003.0,125.0
Elf,2003.0,97.0
How to Deal,2003.0,101.0
I'll Sleep When I'm Dead,2003.0,103.0
The Last Horror Movie,2003.0,80.0
Masked and Anonymous,2003.0,112.0
Party Monster,2003.0,98.0
Underworld,2003.0,121.0
The Big Empty,2003.0,94.0
2 Fast 2 Furious,2003.0,107.0
Freaky Friday,2003.0,97.0
Berlin Blues,2003.0,105.0
Honey,2003.0,94.0
Northfork,2003.0,103.0
The Mother,2003.0,112.0
Bad Boys,2003.0,126.0
Chasing Papi,2003.0,80.0
Piglet's Big Movie,2003.0,75.0
"Remember Me, My Love",2003.0,125.0
Kitchen Stories,2003.0,95.0
Shade,2003.0,101.0
Shattered Glass,2003.0,94.0
Slim Susie,2003.0,97.0
Swimming Pool,2003.0,102.0
Time of the Wolf,2003.0,114.0
The Texas Chainsaw Massacre,2003.0,98.0
Sylvia,2003.0,110.0
Bright Young Things,2003.0,102.0
Dickie Roberts: Former Child Star,2003.0,98.0
Head of State,2003.0,95.0
Lara Croft: Tomb Raider - The Cradle of Life,2003.0,117.0
The Last Samurai,2003.0,154.0
Matchstick Men,2003.0,116.0
Pirates of the Caribbean: The Curse of the Black Pearl,2003.0,143.0
Stander,2003.0,111.0
The Miracle of Bern,2003.0,118.0
Biker Boyz,2003.0,110.0
Dot the I,2003.0,92.0
Good Boy,2003.0,88.0
I'm Not Scared,2003.0,108.0
Mystic River,2003.0,138.0
Secondhand Lions,2003.0,111.0
Alien Hunter,2003.0,92.0
The Rundown,2003.0,104.0
I Am David,2003.0,90.0
King of the Ants,2003.0,102.0
Malibu's Most Wanted,2003.0,86.0
Thirteen,2003.0,100.0
Under the Tuscan Sun,2003.0,113.0
American Wedding,2003.0,96.0
The Inheritance,2003.0,115.0
Brother Bear,2003.0,85.0
Dumb and Dumberer: When Harry Met Lloyd,2003.0,85.0
Freddy vs. Jason,2003.0,97.0
Devil's Pond,2003.0,92.0
Monsieur Ibrahim,2003.0,96.0
Seabiscuit,2003.0,140.0
Hollywood Homicide,2003.0,116.0
Blue Collar Comedy Tour: The Movie,2003.0,105.0
The Brown Bunny,2003.0,93.0
Mambo Italiano,2003.0,88.0
The Card Player,2003.0,103.0
Cold Creek Manor,2003.0,118.0
11:14,2003.0,86.0
School of Rock,2003.0,109.0
Intermission,2003.0,105.0
"Legally Blonde 2: Red, White & Blonde",2003.0,95.0
The Company,2003.0,112.0
Girl with a Pearl Earring,2003.0,100.0
Lost in Translation,2003.0,102.0
Wonderland,2003.0,104.0
Baghban,2003.0,181.0
Love Don't Cost a Thing,2003.0,100.0
Rugrats Go Wild,2003.0,81.0
The Snow Walker,2003.0,103.0
Something's Gotta Give,2003.0,128.0
Blackball,2003.0,96.0
Blind Horizon,2003.0,99.0
Calendar Girls,2003.0,108.0
Danny Deckchair,2003.0,100.0
Grind,2003.0,105.0
The Haunted Mansion,2003.0,99.0
High Tension,2003.0,91.0
The Barbarian Invasions,2003.0,99.0
The Missing,2003.0,137.0
Evil,2003.0,113.0
Paycheck,2003.0,119.0
Spy Kids 3: Game Over,2003.0,84.0
Stuck on You,2003.0,118.0
Alexandra's Project,2003.0,103.0
Battle Royale II,2003.0,155.0
From Justin to Kelly,2003.0,81.0
In Hell,2003.0,98.0
Kopps,2003.0,90.0
The Mudge Boy,2003.0,94.0
The Professional,2003.0,104.0
Song for a Raggy Boy,2003.0,94.0
Torremolinos 73,2003.0,91.0
Undead,2003.0,104.0
The Statement,2003.0,114.0
The Station Agent,2003.0,89.0
Monster,2003.0,109.0
Bhoot,2003.0,113.0
Camp,2003.0,114.0
Capturing the Friedmans,2003.0,107.0
Comandante,2003.0,99.0
The Green Butchers,2003.0,100.0
Tupac: Resurrection,2003.0,112.0
Code 46,2003.0,93.0
Last Life in the Universe,2003.0,112.0
Latter Days,2003.0,107.0
The Best of Youth,2003.0,374.0
Chalte Chalte,2003.0,167.0
Kal Ho Naa Ho,2003.0,186.0
The Classic,2003.0,127.0
Gothika,2003.0,98.0
Nathalie...,2003.0,106.0
Cheaper by the Dozen,2003.0,98.0
Take My Eyes,2003.0,109.0
Noi the Albino,2003.0,93.0
The Twins Effect,2003.0,107.0
Facing Windows,2003.0,106.0
Wonderful Days,2003.0,86.0
Memories of Murder,2003.0,131.0
The Five Obstructions,2003.0,90.0
Save the Green Planet!,2003.0,118.0
Dark Woods,2003.0,85.0
Foolproof,2003.0,94.0
The Battle of Shaker Heights,2003.0,79.0
The Real Cancun,2003.0,96.0
Gozu,2003.0,130.0
2LDK,2003.0,70.0
Dorm Daze,2003.0,96.0
Ishq Vishk,2003.0,134.0
The Blind Swordsman: Zatoichi,2003.0,116.0
Elephant,2003.0,81.0
Love Me If You Dare,2003.0,93.0
Oldboy,2003.0,120.0
Aileen: Life and Death of a Serial Killer,2003.0,93.0
A Tale of Two Sisters,2003.0,114.0
Monster Man,2003.0,95.0
One Missed Call,2003.0,112.0
Godzilla: Tokyo S.O.S.,2003.0,91.0
Seducing Doctor Lewis,2003.0,108.0
Okkadu,2003.0,171.0
Reconstruction,2003.0,92.0
The Saddest Music in the World,2003.0,100.0
Anbe Sivam,2003.0,160.0
Baadasssss!,2003.0,109.0
The Man Who Copied,2003.0,123.0
Ju-On: The Grudge 2,2003.0,92.0
Lisbela and the Prisoner,2003.0,106.0
The Room,2003.0,99.0
Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,2003.0,68.0
End of the Century: The Story of the Ramones,2003.0,110.0
Ong-Bak: The Thai Warrior,2003.0,108.0
Osama,2003.0,83.0
Infernal Affairs II,2003.0,119.0
Crimson Gold,2003.0,97.0
Buddy,2003.0,100.0
Hungama,2003.0,153.0
Saints and Soldiers,2003.0,90.0
Boys,2003.0,172.0
Gangaajal,2003.0,157.0
The Story of the Weeping Camel,2003.0,93.0
Control,2003.0,111.0
Open Water,2003.0,79.0
In Your Name,2003.0,132.0
Warriors of Heaven and Earth,2003.0,120.0
Infernal Affairs III,2003.0,118.0
The Memory of a Killer,2003.0,123.0
"Spring, Summer, Fall, Winter... and Spring",2003.0,103.0
Munna Bhai M.B.B.S.,2003.0,156.0
Kaakha Kaakha,2003.0,153.0
Pithamagan,2003.0,139.0
November,2003.0,104.0
The Return,2003.0,110.0
"Goodbye, Dragon Inn",2003.0,82.0
"Good Morning, Night",2003.0,106.0
The Gospel of John,2003.0,180.0
Natural City,2003.0,114.0
A Touch of Spice,2003.0,108.0
Coffee and Cigarettes,2003.0,95.0
The Corporation,2003.0,145.0
Maqbool,2003.0,132.0
Touching the Void,2003.0,106.0
The Yes Men,2003.0,83.0
Bummer,2003.0,110.0
Azumi,2003.0,128.0
Silmido,2003.0,135.0
Tokyo Godfathers,2003.0,92.0
Overnight,2003.0,82.0
Tarnation,2003.0,88.0
Vizontele Tuuba,2003.0,111.0
Hazaaron Khwaishein Aisi,2003.0,120.0
Insaat,2003.0,113.0
Moolaadé,2003.0,124.0
Pokémon: Jirachi - Wish Maker,2003.0,81.0
Flywheel,2003.0,120.0
Hellboy,2004.0,122.0
Thunderbirds,2004.0,95.0
Kebab Connection,2004.0,96.0
Exorcist: The Beginning,2004.0,114.0
2046,2004.0,129.0
Vanity Fair,2004.0,141.0
Surviving Christmas,2004.0,91.0
The Girl Next Door,2004.0,109.0
Superbabies: Baby Geniuses 2,2004.0,88.0
Bad Education,2004.0,106.0
Renegade,2004.0,124.0
The Butterfly Effect,2004.0,113.0
Meet the Fockers,2004.0,115.0
The Phantom of the Opera,2004.0,143.0
The Chronicles of Riddick,2004.0,119.0
Mindhunters,2004.0,106.0
Shrek 2,2004.0,93.0
Home on the Range,2004.0,76.0
Jersey Girl,2004.0,102.0
Harry Potter and the Prisoner of Azkaban,2004.0,142.0
Shark Tale,2004.0,90.0
Finding Neverland,2004.0,106.0
Against the Ropes,2004.0,110.0
Der Wixxer,2004.0,85.0
Immortal,2004.0,103.0
The Perfect Score,2004.0,93.0
Popular Music,2004.0,105.0
Twisted,2004.0,97.0
The Big Bounce,2004.0,88.0
Spider-Man 2,2004.0,127.0
Taxi,2004.0,97.0
In Enemy Hands,2004.0,94.0
One Point O,2004.0,95.0
Bridget Jones: The Edge of Reason,2004.0,108.0
Hidalgo,2004.0,136.0
The Incredibles,2004.0,115.0
The Motorcycle Diaries,2004.0,126.0
Resident Evil: Apocalypse,2004.0,94.0
The Alamo,2004.0,137.0
The Day After Tomorrow,2004.0,124.0
Life Is a Miracle,2004.0,155.0
Lakshya,2004.0,186.0
Laws of Attraction,2004.0,90.0
Suspect Zero,2004.0,99.0
Wicker Park,2004.0,114.0
The I Inside,2004.0,90.0
Boats Out of Watermelon Rinds,2004.0,97.0
Envy,2004.0,99.0
The Stepford Wives,2004.0,93.0
The Whole Ten Yards,2004.0,98.0
Around the World in 80 Days,2004.0,120.0
Catwoman,2004.0,104.0
Ella Enchanted,2004.0,96.0
Man on Fire,2004.0,146.0
Torque,2004.0,84.0
The Calcium Kid,2004.0,89.0
Don't Move,2004.0,125.0
The Punisher,2004.0,124.0
Whisky,2004.0,99.0
Scooby-Doo 2: Monsters Unleashed,2004.0,93.0
The Clearing,2004.0,95.0
Club Dread,2004.0,104.0
If Only,2004.0,92.0
The Notebook,2004.0,123.0
Saved!,2004.0,92.0
Troy,2004.0,163.0
Garden State,2004.0,102.0
Godsend,2004.0,102.0
The Ladykillers,2004.0,104.0
The Passion of the Christ,2004.0,127.0
Starsky & Hutch,2004.0,101.0
Win a Date with Tad Hamilton!,2004.0,96.0
Crimson Rivers 2: Angels of the Apocalypse,2004.0,100.0
13 Going on 30,2004.0,98.0
Barbershop 2: Back in Business,2004.0,106.0
The Prince and Me,2004.0,111.0
Birth,2004.0,100.0
Catch That Kid,2004.0,91.0
Cellular,2004.0,94.0
Eternal Sunshine of the Spotless Mind,2004.0,108.0
Dirty Dancing: Havana Nights,2004.0,86.0
Head in the Clouds,2004.0,132.0
Paparazzi,2004.0,84.0
The Polar Express,2004.0,100.0
Two Brothers,2004.0,109.0
Van Helsing,2004.0,131.0
The Aviator,2004.0,170.0
Highwaymen,2004.0,80.0
A Series of Unfortunate Events,2004.0,108.0
Mr. 3000,2004.0,104.0
Being Julia,2004.0,104.0
Four Shades of Brown,2004.0,192.0
Along Came Polly,2004.0,90.0
50 First Dates,2004.0,99.0
Eros,2004.0,104.0
"I, Robot",2004.0,115.0
A Very Long Engagement,2004.0,133.0
Connie and Carla,2004.0,108.0
The SpongeBob SquarePants Movie,2004.0,87.0
Sky Captain and the World of Tomorrow,2004.0,106.0
Alexander,2004.0,175.0
Head-On,2004.0,121.0
Howl's Moving Castle,2004.0,119.0
Ghost in the Shell 2: Innocence,2004.0,100.0
Khakee,2004.0,174.0
Avellaneda's Moon,2004.0,143.0
Main Hoon Na,2004.0,182.0
Steamboy,2004.0,126.0
Anatomy of Hell,2004.0,77.0
The Door in the Floor,2004.0,111.0
(T)Raumschiff Surprise - Periode 1,2004.0,87.0
Breakin' All the Rules,2004.0,85.0
Eulogy,2004.0,91.0
King Arthur,2004.0,126.0
Ladder 49,2004.0,115.0
Miracle,2004.0,135.0
Unstoppable,2004.0,96.0
Ocean's Twelve,2004.0,125.0
Raising Helen,2004.0,119.0
Ray,2004.0,152.0
Dead & Breakfast,2004.0,88.0
Walking Tall,2004.0,86.0
De-Lovely,2004.0,125.0
Ek Hasina Thi,2004.0,120.0
The Life and Death of Peter Sellers,2004.0,122.0
Walk on Water,2004.0,103.0
Ginger Snaps 2: Unleashed,2004.0,94.0
Five Times Two,2004.0,90.0
Never Die Alone,2004.0,88.0
Podium,2004.0,95.0
Riding the Bullet,2004.0,98.0
EuroTrip,2004.0,92.0
Secret Agents,2004.0,109.0
A Cinderella Story,2004.0,95.0
The Forgotten,2004.0,91.0
Garfield: The Movie,2004.0,80.0
I Heart Huckabees,2004.0,107.0
RRRrrrr!!!,2004.0,98.0
Anchorman: The Legend of Ron Burgundy,2004.0,94.0
Decoys,2004.0,95.0
Shall We Dance,2004.0,106.0
Agent Cody Banks 2: Destination London,2004.0,100.0
Blade: Trinity,2004.0,113.0
A Home at the End of the World,2004.0,97.0
Johnson Family Vacation,2004.0,97.0
Spartan,2004.0,106.0
Undertow,2004.0,108.0
Chasing Liberty,2004.0,101.0
Wimbledon,2004.0,98.0
The Woodsman,2004.0,87.0
We Don't Live Here Anymore,2004.0,101.0
Bride & Prejudice,2004.0,122.0
Confessions of a Teenage Drama Queen,2004.0,89.0
Fahrenheit 9/11,2004.0,122.0
First Daughter,2004.0,106.0
Raise Your Voice,2004.0,107.0
Little Black Book,2004.0,107.0
The Machinist,2004.0,101.0
Welcome to Mooseport,2004.0,110.0
Palindromes,2004.0,100.0
The Terminal,2004.0,128.0
Kinsey,2004.0,118.0
The Life Aquatic with Steve Zissou,2004.0,119.0
Criminal,2004.0,87.0
Employee of the Month,2004.0,97.0
Downfall,2004.0,156.0
Madhouse,2004.0,91.0
New York Minute,2004.0,91.0
Beyond the Sea,2004.0,118.0
Intimate Strangers,2004.0,104.0
Dawn of the Dead,2004.0,101.0
Secret Window,2004.0,96.0
Taking Lives,2004.0,103.0
The Final Cut,2004.0,95.0
Virumandi,2004.0,175.0
Dodgeball: A True Underdog Story,2004.0,92.0
Without a Paddle,2004.0,95.0
The Assassination of Richard Nixon,2004.0,95.0
The Red Colored Grey Truck,2004.0,95.0
A Dirty Shame,2004.0,89.0
Ginger Snaps Back: The Beginning,2004.0,94.0
Shaun of the Dead,2004.0,99.0
You Got Served,2004.0,95.0
Anacondas: The Hunt for the Blood Orchid,2004.0,97.0
Five Children and It,2004.0,89.0
Harold & Kumar Go to White Castle,2004.0,88.0
Trilogy: The Weeping Meadow,2004.0,170.0
Millions,2004.0,98.0
House of Voices,2004.0,98.0
Soul Plane,2004.0,86.0
Swades,2004.0,210.0
Toolbox Murders,2004.0,95.0
Modigliani,2004.0,128.0
Wake of Death,2004.0,91.0
After the Sunset,2004.0,97.0
D.E.B.S.,2004.0,91.0
Dracula 3000,2004.0,86.0
The Manchurian Candidate,2004.0,129.0
The Village,2004.0,108.0
Brides,2004.0,128.0
Stage Beauty,2004.0,106.0
The Heart Is Deceitful Above All Things,2004.0,98.0
National Treasure,2004.0,131.0
The Princess Diaries 2: Royal Engagement,2004.0,113.0
Sleepover,2004.0,89.0
Collateral,2004.0,120.0
A Love Song for Bobby Long,2004.0,119.0
The Sea Inside,2004.0,126.0
Shallow Ground,2004.0,97.0
Alien vs. Predator,2004.0,101.0
Mysterious Skin,2004.0,105.0
Spanglish,2004.0,131.0
The Bourne Supremacy,2004.0,108.0
House of D,2004.0,97.0
Team America: World Police,2004.0,98.0
The Chorus,2004.0,97.0
Eating Out,2004.0,90.0
Imaginary Heroes,2004.0,111.0
Kung Fu Hustle,2004.0,99.0
Arsène Lupin,2004.0,125.0
Touch of Pink,2004.0,91.0
Look at Me,2004.0,110.0
Control,2004.0,104.0
Napoleon Dynamite,2004.0,96.0
Sideways,2004.0,127.0
Alfie,2004.0,103.0
Innocence,2004.0,122.0
Aayitha Ezhuthu,2004.0,160.0
Crash,2004.0,112.0
Enduring Love,2004.0,100.0
Layer Cake,2004.0,105.0
The Libertine,2004.0,114.0
Closer,2004.0,104.0
Flight of the Phoenix,2004.0,113.0
Izo,2004.0,128.0
Ladies in Lavender,2004.0,104.0
Mean Creek,2004.0,90.0
Mean Girls,2004.0,97.0
Cube Zero,2004.0,97.0
Dead Birds,2004.0,91.0
Dear Frankie,2004.0,105.0
Hum Tum,2004.0,143.0
Kill Bill: Vol. 2,2004.0,137.0
King's Game,2004.0,107.0
Machuca,2004.0,116.0
My Date with Drew,2004.0,90.0
Speak,2004.0,89.0
Melinda and Melinda,2004.0,99.0
A Good Woman,2004.0,93.0
The Merchant of Venice,2004.0,131.0
A Fond Kiss,2004.0,104.0
Killing Cabos,2004.0,99.0
P.S.,2004.0,97.0
Satan's Little Helper,2004.0,100.0
Happily Ever After,2004.0,100.0
The Place Promised in Our Early Days,2004.0,90.0
Ma mère,2004.0,110.0
Somersault,2004.0,106.0
Tropical Malady,2004.0,118.0
Before Sunset,2004.0,80.0
A Hole in My Heart,2004.0,98.0
White Chicks,2004.0,109.0
Creep,2004.0,85.0
My Summer of Love,2004.0,86.0
Seven Dwarves,2004.0,95.0
As It Is in Heaven,2004.0,133.0
Yuva,2004.0,161.0
Hair Show,2004.0,105.0
Noel,2004.0,96.0
Vera Drake,2004.0,125.0
"When I Grow Up, I'll Be a Kangaroo",2004.0,92.0
G.O.R.A.,2004.0,127.0
Before the Fall,2004.0,110.0
Saint Ralph,2004.0,98.0
Saving Face,2004.0,91.0
She Hate Me,2004.0,138.0
Around the Bend,2004.0,85.0
House of Flying Daggers,2004.0,119.0
In My Father's Den,2004.0,127.0
In Good Company,2004.0,110.0
The Football Factory,2004.0,91.0
The Ketchup Effect,2004.0,90.0
New Police Story,2004.0,123.0
Tae Guk Gi: The Brotherhood of War,2004.0,140.0
Brothers,2004.0,117.0
Haven,2004.0,115.0
Mountain Patrol,2004.0,85.0
The Trouble with Terkel,2004.0,77.0
Metallica: Some Kind of Monster,2004.0,141.0
Saw,2004.0,103.0
Seed of Chucky,2004.0,87.0
Innocent Voices,2004.0,120.0
It's All Gone Pete Tong,2004.0,90.0
Christmas with the Kranks,2004.0,99.0
Born Into Brothels: Calcutta's Red Light Kids,2004.0,85.0
Clean,2004.0,111.0
Dig!,2004.0,107.0
Riding Giants,2004.0,105.0
C.S.A.: The Confederate States of America,2004.0,89.0
Friday Night Lights,2004.0,118.0
Maria Full of Grace,2004.0,101.0
Primer,2004.0,77.0
Super Size Me,2004.0,100.0
36th Precinct,2004.0,111.0
Control Room,2004.0,84.0
The Grudge,2004.0,91.0
Simon,2004.0,102.0
Ferpect Crime,2004.0,105.0
My Little Bride,2004.0,115.0
Hotel Rwanda,2004.0,121.0
Pusher II,2004.0,100.0
Fat Albert,2004.0,93.0
Samaritan Girl,2004.0,97.0
The Consequences of Love,2004.0,100.0
Godzilla: Final Wars,2004.0,125.0
What the #$*! Do We (K)now!?,2004.0,109.0
Black Friday,2004.0,143.0
Appleseed,2004.0,101.0
Ab Tak Chhappan,2004.0,129.0
