tconst,primaryTitle,startYear,runtimeMinutes,averageRating,numVotes,directors,writers,Production Budget,Worldwide Gross
tt2690138,The D Train,2015,101,5.1,11210,"Andrew Mogel, Jarrad Paul","Jarrad Paul, Andrew Mogel",3000000,816494
tt2717822,Blackhat,2015,133,5.4,61699,Michael Mann,Morgan Davis Foehl,70000000,19665004
tt2719848,Everest,2015,121,7.1,222647,Baltasar Kormákur,"William Nicholson, Simon Beaufoy",65000000,221297061
tt2726560,The Longest Ride,2015,123,7,85174,George Tillman Jr.,"Nicholas Sparks, Craig Bolotin",34000000,63802928
tt2752772,Sinister 2,2015,97,5.3,57121,Ciarán Foy,"Scott Derrickson, C. Robert Cargill",10000000,54104225
tt2820852,Furious 7,2015,137,7.1,396559,James Wan,"Chris Morgan, Gary Scott Thompson",190000000,1514553486
tt2848292,Pitch Perfect 2,2015,115,6.4,161639,Elizabeth Banks,"Kay Cannon, Mickey Rapkin",29000000,287215196
tt2908446,The Divergent Series: Insurgent,2015,119,6.2,243673,Robert Schwentke,"Brian Duffield, Akiva Goldsman, Mark Bomback, Veronica Roth",110000000,295075882
tt2910904,The Dressmaker,2015,119,7,62629,Jocelyn Moorhouse,"Rosalie Ham, Jocelyn Moorhouse, P.J. Hogan",11900000,24374909
tt2918436,The Lazarus Effect,2015,83,5.2,44712,David Gelb,"Luke Dawson, Jeremy Slater",5000000,38359310
tt2935476,Far from the Madding Crowd,2015,119,7.1,50841,Thomas Vinterberg,"Thomas Hardy, David Nicholls",15495600,29721410
tt2938956,The Transporter Refueled,2015,96,5.2,43102,Camille Delamarre,"Adam Cooper, Bill Collage, Luc Besson, Robert Mark Kamen",22000000,69698495
tt2967224,Hot Pursuit,2015,87,5.1,52330,Anne Fletcher,"David Feeney, John Quaintance",35000000,50732472
tt2974918,Alvin and the Chipmunks: The Road Chip,2015,92,4.9,20773,Walt Becker,"Ross Bagdasarian, Janice Karman, Randi Mayem Singer, Adam Sztykiel",90000000,249517956
tt3045616,Mortdecai,2015,107,5.5,74477,David Koepp,"Eric Aronson, Kyril Bonfiglioli",60000000,30396134
tt3076658,Creed,2015,133,7.6,292379,Ryan Coogler,"Ryan Coogler, Aaron Covington, Sylvester Stallone",37000000,173567581
tt3152624,Trainwreck,2015,125,6.2,139014,Judd Apatow,Amy Schumer,35000000,141123897
tt3162938,The True Cost,2015,92,7.7,7132,Andrew Morgan,Andrew Morgan,500000,230362
tt3164256,Rock the Kasbah,2015,106,5.5,12416,Barry Levinson,Mitch Glazer,15000000,3386153
tt3170832,Room,2015,118,8.1,428776,Lenny Abrahamson,Emma Donoghue,13000000,36316727
tt3172532,The Diary of a Teenage Girl,2015,102,6.8,32491,Marielle Heller,"Phoebe Gloeckner, Marielle Heller",2000000,2279959
tt3181822,The Boy Next Door,2015,91,4.7,43507,Rob Cohen,Barbara Curry,4000000,53401938
tt3203606,Trumbo,2015,124,7.4,82765,Jay Roach,"John McNamara, Bruce Cook",15000000,13300181
tt3205376,Slow West,2015,84,6.9,46463,John Maclean,John Maclean,3750000,2089072
tt3247714,Survivor,2015,96,5.6,34575,James McTeigue,Philip Shelby,20000000,1703281
tt3268668,Captive,2015,97,5.4,7080,Jerry Jameson,"Brian Bird, Ashley Smith, Stacy Mattingly, Reinhard Denke",2000000,2791973
tt3276924,Heist,2015,93,6.1,31365,Scott Mann,"Stephen Cyrus Sepher, Max Adams",8900000,3324131
tt3300572,Stung,2015,87,5.1,5109,Benni Diez,Adam Aresty,2500000,0
tt3312830,Youth,2015,124,7.3,80405,Paolo Sorrentino,Paolo Sorrentino,13000000,24001573
tt3316948,American Ultra,2015,96,6.1,93488,Nima Nourizadeh,Max Landis,28000000,30295028
tt3319920,Regression,2015,106,5.6,41223,Alejandro Amenábar,Alejandro Amenábar,20000000,15824374
tt3322364,Concussion,2015,123,7.1,97324,Peter Landesman,"Peter Landesman, Jeanne Marie Laskas",35000000,50363790
tt3332064,Pan,2015,111,5.7,65456,Joe Wright,"Jason Fuchs, J.M. Barrie",150000000,151525973
tt3346224,Zipper,2015,112,5.8,7871,Mora Stephens,"Mora Stephens, Joel Viertel",4500000,0
tt3369806,Max,2015,111,6.6,27373,Boaz Yakin,"Boaz Yakin, Sheldon Lettich",20000000,43658157
tt3397884,Sicario,2015,121,7.6,442088,Denis Villeneuve,Taylor Sheridan,30000000,84264182
tt3401748,Oddball,2015,95,6.4,3063,Stuart McDonald,Peter Ivan,7000000,10338919
tt3450650,Paul Blart: Mall Cop 2,2015,94,4.4,38928,Andy Fickman,"Kevin James, Nick Bakay",38000000,107453907
tt3453052,10 Days in a Madhouse,2015,111,5.7,2804,Timothy Hines,Timothy Hines,12000000,14616
tt3460252,The Hateful Eight,2015,168,7.8,617630,Quentin Tarantino,Quentin Tarantino,62000000,151813358
tt3464902,The Lobster,2015,119,7.1,266469,Yorgos Lanthimos,"Yorgos Lanthimos, Efthimis Filippou",4500000,18019834
tt3488328,Pound of Flesh,2015,104,5.1,6736,Ernie Barbarash,Joshua Todd James,7500000,0
tt3488710,The Walk,2015,123,7.3,130960,Robert Zemeckis,"Robert Zemeckis, Christopher Browne, Philippe Petit",35000000,61492104
tt3499458,The Walking Deceased,2015,88,3.6,3391,Scott Dow,Tim Ogletree,2000000,43
tt3511596,Close Range,2015,80,5.1,5365,Isaac Florentine,"Chad Law, Shane Dax Taylor",3000000,0
tt3526286,#Horror,2015,97,3,3784,Tara Subkoff,Tara Subkoff,1500000,0
tt3530002,The Night Before,2015,101,6.4,78513,Jonathan Levine,"Jonathan Levine, Kyle Hunter, Ariel Shaffir, Evan Goldberg",25000000,52568099
tt3567288,The Visit,2015,94,6.2,140124,M. Night Shyamalan,M. Night Shyamalan,5000000,98677816
tt3569230,Legend,2015,132,6.9,189077,Brian Helgeland,"Brian Helgeland, John Pearson",25000000,42425450
tt3605418,Knock Knock,2015,99,4.9,97908,Eli Roth,"Eli Roth, Nicolás López, Guillermo Amoedo, Anthony Overman, Michael Ronald Ross",2000000,6328516
tt3614530,Jem and the Holograms,2015,118,4.1,8077,Jon M. Chu,Ryan Landels,5000000,2368937
tt3622592,Paper Towns,2015,109,6.2,104965,Jake Schreier,"Scott Neustadter, Michael H. Weber, John Green",12000000,85450484
tt3623726,Ricki and the Flash,2015,101,6,24027,Jonathan Demme,Diablo Cody,18000000,41166033
tt3640682,I Smile Back,2015,85,6.2,5499,Adam Salky,"Paige Dylan, Amy Koppelman",400000,63373
tt3659388,The Martian,2015,144,8,871920,Ridley Scott,"Drew Goddard, Andy Weir",108000000,653609107
tt3672742,Turbo Kid,2015,93,6.7,28749,"François Simard, Anouk Whissell, Yoann-Karl Whissell","Anouk Whissell, François Simard, Yoann-Karl Whissell",60000,0
tt3682448,Bridge of Spies,2015,142,7.6,316549,Steven Spielberg,"Matt Charman, Ethan Coen, Joel Coen",40000000,162498338
tt3687310,Criminal Activities,2015,94,5.8,9111,Jackie Earle Haley,Robert Lowell,7000000,386744
tt3707106,By the Sea,2015,122,5.3,21828,Angelina Jolie,Angelina Jolie,20000000,3727746
tt3719896,My All-American,2015,118,7.1,6917,Angelo Pizzo,"Angelo Pizzo, Jim Dent",20000000,2246000
tt3722070,The Lady in the Van,2015,104,6.7,30246,Nicholas Hytner,Alan Bennett,6000000,42320503
tt3787590,We Are Your Friends,2015,96,6.1,39482,Max Joseph,"Max Joseph, Meaghan Oppenheimer, Richard Silverman",2000000,10153415
tt3802576,Brothers,2015,156,6.4,13402,Karan Malhotra,"Gavin O'Connor, Cliff Dorfman, Ekta Pathak Malhotra, Siddharth Singh, Garima Wahal, Anthony Tambakis, Siddharth-Garima",13000000,17856688
tt3813310,Cop Car,2015,88,6.3,34325,Jon Watts,"Jon Watts, Christopher Ford, Kaden Selvidge",5000000,143658
tt3832914,War Room,2015,120,6.4,15364,Alex Kendrick,"Alex Kendrick, Stephen Kendrick",3000000,73989734
tt3844362,The Overnight,2015,79,6.1,17237,Patrick Brice,Patrick Brice,200000,1165996
tt3850214,Dope,2015,103,7.2,87148,Rick Famuyiwa,Rick Famuyiwa,7000000,18190831
tt3850590,Krampus,2015,98,6.2,78603,Michael Dougherty,"Todd Casey, Michael Dougherty, Zach Shields",15000000,61788393
tt3859076,Truth,2015,125,6.8,20650,James Vanderbilt,"James Vanderbilt, Mary Mapes",9600000,6842580
tt3862750,The Perfect Guy,2015,100,5.6,10943,David M. Rosenthal,"Alan B. McElroy, Tyger Williams",18000000,60278166
tt3863552,Bajrangi Bhaijaan,2015,163,8.1,91106,"Kabir Khan, Mehmet Tutkun","Vijayendra Prasad, Kabir Khan, Parveez Sheikh, Mehmet Tutkun, Asad Hussain",13000000,121778347
tt3966404,Mustang,2015,97,7.6,39570,Deniz Gamze Ergüven,"Deniz Gamze Ergüven, Alice Winocour",1400000,5552584
tt4046784,Maze Runner: The Scorch Trials,2015,131,6.3,258471,Wes Ball,"T.S. Nowlin, James Dashner",61000000,310566162
tt4056738,Do You Believe?,2015,120,6,7954,Jon Gunn,"Chuck Konzelman, Cary Solomon",2300000,14628921
tt4082068,Dheepan,2015,115,7.2,16267,Jacques Audiard,"Jacques Audiard, Thomas Bidegain, Noé Debré",9000000,7704357
tt4178092,The Gift,2015,108,7,162883,Joel Edgerton,Joel Edgerton,5000000,58978477
tt4183692,Woodlawn,2015,123,6.4,7489,"Andrew Erwin, Jon Erwin","Jon Erwin, Todd Gerelds, Quinton Peeples, Mark Shlabach",13000000,14403891
tt4337690,90 Minutes in Heaven,2015,121,4.8,4086,Michael Polish,"Michael Polish, Don Piper, Cecil Murphey",5000000,4816142
tt4416518,Shark Lake,2015,92,3.4,2478,Jerry Dugan,"Gabe Burnstein, David Anderson",2000000,0
tt4733536,American Hero,2015,86,5,4344,Nick Love,Nick Love,1000000,107590
tt0475290,"Hail, Caesar!",2016,106,6.3,138185,"Ethan Coen, Joel Coen","Joel Coen, Ethan Coen",22000000,64220196
tt0490215,Silence,2016,161,7.1,115886,Martin Scorsese,"Jay Cocks, Martin Scorsese, Shûsaku Endô",46500000,23726626
tt0803096,Warcraft,2016,123,6.7,268844,Duncan Jones,"Charles Leavitt, Duncan Jones",160000000,438899824
tt0918940,The Legend of Tarzan,2016,110,6.2,180443,David Yates,"Adam Cozad, Craig Brewer, Edgar Rice Burroughs",180000000,348902025
tt1002563,The Young Messiah,2016,111,5.7,3740,Cyrus Nowrasteh,"Betsy Giffen Nowrasteh, Cyrus Nowrasteh, Anne Rice",16800000,7313697
tt1124037,Free State of Jones,2016,139,6.9,59380,Gary Ross,"Gary Ross, Leonard Hartman",50000000,23237252
tt1179933,10 Cloverfield Lane,2016,103,7.2,337035,Dan Trachtenberg,"Josh Campbell, Matt Stuecken, Damien Chazelle",15000000,108286422
tt1211837,Doctor Strange,2016,115,7.5,758591,Scott Derrickson,"Jon Spaihts, Scott Derrickson, C. Robert Cargill, Stan Lee, Steve Ditko",165000000,676343174
tt1289401,Ghostbusters,2016,117,6.8,235831,Paul Feig,"Katie Dippold, Paul Feig, Ivan Reitman, Dan Aykroyd, Harold Ramis",144000000,229008658
tt1355631,The Infiltrator,2016,127,7,75710,Brad Furman,"Ellen Furman, Robert Mazur",47500000,22152137
tt1355644,Passengers,2016,116,7,417566,Morten Tyldum,Jon Spaihts,110000000,302239672
tt1374989,Pride and Prejudice and Zombies,2016,108,5.8,58056,Burr Steers,"Burr Steers, Jane Austen, Seth Grahame-Smith",28000000,16638300
tt1386697,Suicide Squad,2016,123,5.9,695613,David Ayer,"David Ayer, John Ostrander",175000000,745744980
tt1389139,When the Bough Breaks,2016,107,5.2,7430,Jon Cassar,Jack Olsen,10000000,30768449
tt1431045,Deadpool,2016,108,8,1057841,Tim Miller,"Rhett Reese, Paul Wernick",58000000,781947691
tt1472584,Max Steel,2016,92,4.6,20022,Stewart Hendler,Christopher L. Yost,10000000,4563080
tt1489889,Central Intelligence,2016,107,6.3,197939,Rawson Marshall Thurber,"Ike Barinholtz, David Stassen, Rawson Marshall Thurber",50000000,217194805
tt1540011,Blair Witch,2016,89,5,47475,Adam Wingard,Simon Barrett,10000000,38985577
tt1594972,Norm of the North,2016,88,3.4,9647,Trevor Wall,"Malcolm T. Goldman, Steven Altiere, Daniel Altiere",18000000,30535660
tt1608290,Zoolander 2,2016,101,4.7,72553,Ben Stiller,"Justin Theroux, Ben Stiller, Nicholas Stoller, John Hamburg, Drake Sather",50000000,55348693
tt1619029,Jackie,2016,100,6.7,81124,Pablo Larraín,Noah Oppenheim,9000000,36588512
tt1620935,Bleed for This,2016,117,6.8,28396,Ben Younger,"Ben Younger, Pippa Bianco, Angelo Pizzo",16000000,7171320
tt1628841,Independence Day: Resurgence,2016,120,5.2,182803,Roland Emmerich,"Nicolas Wright, James A. Woods, Dean Devlin, Roland Emmerich, James Vanderbilt, Carter Blanchard",165000000,384169424
tt1639084,Tallulah,2016,111,6.7,20814,Sian Heder,Sian Heder,6000000,0
tt1679335,Trolls,2016,92,6.4,85084,"Mike Mitchell, Walt Dohrn","Jonathan Aibel, Glenn Berger, Erica Rivinoja, Thomas Dam",125000000,343242613
tt1700841,Sausage Party,2016,89,6.1,199593,"Greg Tiernan, Conrad Vernon","Kyle Hunter, Ariel Shaffir, Seth Rogen, Evan Goldberg, Jonah Hill",19000000,141344255
tt1703957,Genius,2016,104,6.5,20400,Michael Grandage,"John Logan, A. Scott Berg",17000000,7265283
tt1711525,Office Christmas Party,2016,105,5.9,83478,"Josh Gordon, Will Speck","Jon Lucas, Scott Moore, Timothy Dowling, Justin Malen, Laura Solon, Dan Mazer",45000000,115097874
tt1712261,Triple 9,2016,115,6.3,74000,John Hillcoat,Matt Cook,20000000,25943792
tt1725969,Ethel & Ernest,2016,94,7.7,3643,Roger Mainwood,"Raymond Briggs, Roger Mainwood",10000000,200447
tt1781827,Hands of Stone,2016,111,6.6,16916,Jonathan Jakubowicz,Jonathan Jakubowicz,20000000,5031975
tt1798603,Bad Santa 2,2016,92,5.6,26983,Mark Waters,"Johnny Rosenthal, Shauna Cross, Glenn Ficarra, John Requa",26000000,23345113
tt1860213,Dirty Grandpa,2016,102,5.9,126969,Dan Mazer,John Phillips,11500000,105078449
tt1860357,Deepwater Horizon,2016,107,7.1,173120,Peter Berg,"Matthew Michael Carnahan, Matthew Sand, David Barstow, David Rohde, Stephanie Saul",156000000,122359309
tt1878870,The Edge of Seventeen,2016,104,7.3,131531,Kelly Fremon Craig,Kelly Fremon Craig,9000000,19096003
tt1974419,The Neon Demon,2016,117,6.1,98837,Nicolas Winding Refn,"Nicolas Winding Refn, Mary Laws, Polly Stenham",7500000,3559803
tt1985949,The Angry Birds Movie,2016,97,6.3,96423,"Clay Kaytis, Fergal Reilly","Jon Vitti, Mikael Hed, Mikko Pöllä, John Cohen, nm4679058, nm4678618, nm2687431, nm4678932, nm4678517, nm4678991, nm4679256, nm4678640, nm14055460, nm14055461, nm4678548",73000000,352288341
tt2005151,War Dogs,2016,114,7.1,228803,Todd Phillips,"Stephen Chin, Todd Phillips, Jason Smilovic, Guy Lawson",50000000,86234503
tt2025690,The Finest Hours,2016,117,6.7,68281,Craig Gillespie,"Scott Silver, Paul Tamasy, Eric Johnson, Casey Sherman, Michael J. Tougias",70000000,49252761
tt2032572,USS Indianapolis: Men of Courage,2016,128,5.3,13526,Mario Van Peebles,"Cam Cannon, Richard Rionda Del Castro",40000000,1663785
tt2034800,The Great Wall,2016,103,5.9,139589,Yimou Zhang,"Carlo Bernard, Doug Miro, Tony Gilroy, Max Brooks, Edward Zwick, Marshall Herskovitz",150000000,334486852
tt2119532,Hacksaw Ridge,2016,139,8.1,542708,Mel Gibson,"Robert Schenkkan, Andrew Knight",40000000,169023926
tt2126235,Collide,2016,99,5.6,16703,Eran Creevy,"F. Scott Frazier, Eran Creevy",29200000,5466698
tt2140479,The Accountant,2016,128,7.3,302442,Gavin O'Connor,Bill Dubuque,40000000,152962083
tt2241351,Money Monster,2016,98,6.5,101905,Jodie Foster,"Jamie Linden, Alan DiFiore, Jim Kouf",27000000,93466095
tt2267968,Kung Fu Panda 3,2016,95,7.1,167179,"Alessandro Carloni, Jennifer Yuh Nelson","Jonathan Aibel, Glenn Berger, Ethan Reiff, Cyrus Voris",140000000,521170825
tt2277860,Finding Dory,2016,97,7.3,283997,"Andrew Stanton, Angus MacLane","Andrew Stanton, Victoria Strouse",200000000,1025006125
tt2304933,The 5th Wave,2016,112,5.2,112446,J Blakeson,"Susannah Grant, Akiva Goldsman, Jeff Pinkner, Rick Yancey",38000000,111336398
tt2361317,Live by Night,2016,129,6.4,58307,Ben Affleck,"Ben Affleck, Dennis Lehane",65000000,21774432
tt2364897,The Disappointments Room,2016,91,3.9,10120,D.J. Caruso,"Wentworth Miller, D.J. Caruso",15000000,3503761
tt2387499,Keeping Up with the Joneses,2016,105,5.9,64618,Greg Mottola,Michael LeSieur,40000000,28804426
tt2404233,Gods of Egypt,2016,127,5.4,120116,Alex Proyas,"Matt Sazama, Burk Sharpless",140000000,138836756
tt2404435,The Magnificent Seven,2016,132,6.8,217213,Antoine Fuqua,"Akira Kurosawa, Shinobu Hashimoto, Hideo Oguni, Nic Pizzolatto, Richard Wenk",90000000,162122642
tt2461150,Masterminds,2016,95,5.8,56860,Jared Hess,"Chris Bowman, Hubbel Palmer, Emily Spivey",25000000,30850666
tt2543164,Arrival,2016,116,7.9,711911,Denis Villeneuve,"Eric Heisserer, Ted Chiang",47000000,202754970
tt2547584,The Light Between Oceans,2016,133,7.2,58093,Derek Cianfrance,"Derek Cianfrance, M.L. Stedman",20000000,22281732
tt2567026,Alice Through the Looking Glass,2016,113,6.2,113506,James Bobin,"Linda Woolverton, Lewis Carroll",170000000,276928112
tt2582500,Shut In,2016,91,4.8,14253,Farren Blackburn,Christina Hodson,10000000,11360665
tt2582782,Hell or High Water,2016,102,7.6,237183,David Mackenzie,Taylor Sheridan,12000000,37566117
tt2592614,Resident Evil: The Final Chapter,2016,107,5.5,96705,Paul W.S. Anderson,Paul W.S. Anderson,40000000,314101190
tt2638144,Ben-Hur,2016,123,5.7,45143,Timur Bekmambetov,"Lew Wallace, Keith R. Clarke, John Ridley",95000000,91669648
tt2649554,Midnight Special,2016,112,6.6,82038,Jeff Nichols,Jeff Nichols,18000000,7680250
tt2660888,Star Trek Beyond,2016,122,7,250467,Justin Lin,"Gene Roddenberry, Roberto Orci, Patrick McKay, nm4260438, Simon Pegg, Doug Jung",185000000,335673708
tt2671706,Fences,2016,139,7.2,111461,Denzel Washington,August Wilson,24000000,64282881
tt2674426,Me Before You,2016,106,7.4,263378,Thea Sharrock,Jojo Moyes,20000000,208064908
tt2702724,The Boss,2016,99,5.4,47403,Ben Falcone,"Melissa McCarthy, Ben Falcone, Steve Mallory",29000000,78652207
tt2709768,The Secret Life of Pets,2016,87,6.5,207008,Chris Renaud,"Cinco Paul, Ken Daurio, Brian Lynch",75000000,885302500
tt2822672,Rock Dog,2016,90,5.9,5658,Ash Brannon,"Ash Brannon, Kurt Voelker, Jun Zheng, Denise Bradley, Vincente DiSanti, Will Finn, nm0301406, nm8086888, nm2877415",60000000,24148488
tt2823054,Mike and Dave Need Wedding Dates,2016,98,6,91458,Jake Szymanski,"Andrew Jay Cohen, Brendan O'Brien",33000000,75898100
tt2869728,Ride Along 2,2016,102,5.9,60563,Tim Story,"Phil Hay, Matt Manfredi, Greg Coolidge",40000000,124827316
tt2948356,Zootopia,2016,108,8,511375,"Byron Howard, Rich Moore, Jared Bush","Byron Howard, Rich Moore, Jared Bush, Jim Reardon, Josie Trinidad, Phil Johnston, Jennifer Lee, nm1074879",150000000,1002462578
tt2950418,Greater,2016,130,7.3,6541,David L. Hunt,"Brian Reindl, David L. Hunt",9000000,2000093
tt2975590,Batman v Superman: Dawn of Justice,2016,151,6.4,708680,Zack Snyder,"Chris Terrio, David S. Goyer, Bob Kane, Bill Finger, Jerry Siegel, Joe Shuster, William Moulton Marston",263000000,872395091
tt2980210,A Hologram for the King,2016,98,6.1,45748,Tom Tykwer,"Dave Eggers, Tom Tykwer",35000000,11846010
tt3040964,The Jungle Book,2016,106,7.4,281839,Jon Favreau,"Justin Marks, Rudyard Kipling",175000000,953535821
tt3062096,Inferno,2016,121,6.2,180755,Ron Howard,"Dan Brown, David Koepp",75000000,219519367
tt3068194,Love & Friendship,2016,90,6.4,25579,Whit Stillman,"Whit Stillman, Jane Austen",3000000,23934375
tt3095734,Monster Trucks,2016,104,5.6,17815,Chris Wedge,"Derek Connolly, Matthew Robinson, Jonathan Aibel, Glenn Berger",125000000,61642798
tt3110958,Now You See Me 2,2016,129,6.4,299974,Jon M. Chu,"Ed Solomon, Peter Chiarelli, Boaz Yakin, Edward Ricourt",90000000,328325007
tt3183660,Fantastic Beasts and Where to Find Them,2016,132,7.2,485299,David Yates,J.K. Rowling,180000000,811724385
tt3212232,I Am Wrath,2016,92,5.4,15352,Chuck Russell,"Paul Sloan, Yvan Gauthier",18000000,309608
tt3216348,Incarnate,2016,87,5.3,13530,Brad Peyton,Ronnie Christensen,5000000,9371036
tt3231054,Risen,2016,107,6.3,29074,Kevin Reynolds,"Kevin Reynolds, Paul Aiello",20000000,46244066
tt3263904,Sully,2016,96,7.4,280502,Clint Eastwood,"Todd Komarnicki, Chesley Sullenberger, Jeffrey Zaslow",60000000,238524556
tt3300542,London Has Fallen,2016,99,5.9,162641,Babak Najafi,"Creighton Rothenberger, Katrin Benedikt, Christian Gudegast, Chad St. John, Seth M. Sherwood",60000000,195194085
tt3333870,Antibirth,2016,94,4.9,3465,Danny Perez,Danny Perez,2500000,0
tt3352390,Friend Request,2016,92,5.2,26961,Simon Verhoeven,"Matthew Ballen, Philip Koch, Simon Verhoeven",9900000,11310835
tt3381008,The Brothers Grimsby,2016,83,6.2,105785,Louis Leterrier,"Sacha Baron Cohen, Phil Johnston, Peter Baynham",35000000,28720470
tt3385516,X-Men: Apocalypse,2016,144,6.9,443055,Bryan Singer,"Simon Kinberg, Bryan Singer, Michael Dougherty, Dan Harris, Jack Kirby, Stan Lee",178000000,542537546
tt3387542,The Forest,2016,93,4.8,44065,Jason Zada,"Ben Ketai, Sarah Cornwell, Nick Antosca",10000000,40749230
tt3393786,Jack Reacher: Never Go Back,2016,118,6.1,163759,Edward Zwick,"Richard Wenk, Edward Zwick, Marshall Herskovitz, Lee Child",60000000,159946489
tt3416532,A Monster Calls,2016,108,7.4,90280,J.A. Bayona,"Patrick Ness, Siobhan Dowd",43000000,46414530
tt3416828,Ice Age: Collision Course,2016,94,5.6,69607,"Michael Thurmeier, Galen T. Chu","Michael J. Wilson, Michael Berg, Yoni Brenner, Aubrey Solomon",105000000,402156682
tt3470600,Sing,2016,108,7.1,176705,"Garth Jennings, Christophe Lourdelet",Garth Jennings,75000000,631064182
tt3498820,Captain America: Civil War,2016,147,7.8,804215,"Joe Russo, Anthony Russo","Christopher Markus, Stephen McFeely, Joe Simon, Jack Kirby, Mark Millar, nm4022192",250000000,1151899586
tt3499096,Race,2016,134,7.1,38742,Stephen Hopkins,"Joe Shrapnel, Anna Waterhouse",5000000,23745772
